,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
85220,3300048830 assembled Ga0498909_156425_1_261,,HSP20 family protein,Ga0498909_156425,261,8,1.52931801368835e-09,4.0,0,0.0,0.0
85506,3300048830 assembled Ga0498909_078829_3_191,,HSP20 family protein,Ga0498909_078829,189,9,2.3759047712658303e-09,4.0,0,0.0,0.0
85793,3300048830 assembled Ga0498909_051610_41_460,,HSP20 family protein,Ga0498909_051610,420,96,1.1404342902076e-08,13.0,0,0.0,0.0
86386,3300048830 assembled Ga0498909_003369_65_547,,HSP20 family protein,Ga0498909_003369,483,55,5.6815114095487205e-09,9.0,0,0.0,0.0
86462,3300048830 assembled Ga0498909_057061_1_417,,HSP20 family protein,Ga0498909_057061,417,34,4.068095939289691e-09,10.0,0,0.0,0.0
86736,3300048830 assembled Ga0498909_091389_1_354,,HSP20 family protein,Ga0498909_091389,354,22,3.10075707436388e-09,9.0,0,0.0,0.0
87454,3300048830 assembled Ga0498909_073051_1_408,,HSP20 family protein,Ga0498909_073051,408,8,9.78313729344752e-10,3.0,0,0.0,0.0
87639,3300048830 assembled Ga0498909_025991_5_235,,HSP20 family protein,Ga0498909_025991,231,85,1.83592641415996e-08,45.0,0,0.0,0.0
87660,3300048830 assembled Ga0498909_131510_26_199,,HSP20 family protein,Ga0498909_131510,174,14,4.01445978593191e-09,12.0,0,0.0,0.0
87836,3300048830 assembled Ga0498909_101770_62_370,,HSP20 family protein,Ga0498909_101770,309,5,8.07346281498096e-10,2.0,0,0.0,0.0
88203,3300048830 assembled Ga0498909_139768_2_325,,HSP20 family protein,Ga0498909_139768,324,11,1.69393210543952e-09,5.0,0,0.0,0.0
88958,3300048830 assembled Ga0498909_120010_16_345,,HSP20 family protein,Ga0498909_120010,330,94,1.42122303590265e-08,45.0,0,0.0,0.0
89602,3300048830 assembled Ga0498909_157514_2_109,,HSP20 family protein,Ga0498909_157514,108,5,2.30990741650844e-09,3.0,0,0.0,0.0
89788,3300048830 assembled Ga0498909_016422_3_269,,HSP20 family protein,Ga0498909_016422,267,13,2.42929588972124e-09,6.0,0,0.0,0.0
90478,3300048830 assembled Ga0498909_013180_372_827,,HSP20 family protein,Ga0498909_013180,456,71,7.76858336394155e-09,17.0,0,0.0,0.0
90708,3300048830 assembled Ga0498909_115007_17_352,,HSP20 family protein,Ga0498909_115007,336,9,1.3364464338370302e-09,3.0,0,0.0,0.0
90821,3300048830 assembled Ga0498909_060922_17_427,,HSP20 family protein,Ga0498909_060922,411,104,1.26252457918359e-08,34.0,0,0.0,0.0
91058,3300048830 assembled Ga0498909_000443_1787_2521,,HSP20 family protein,Ga0498909_000443,735,4958,3.36563881598171e-07,675.0,18,1.22189388236528e-09,0.0
91405,3300048830 assembled Ga0498909_049241_56_493,,HSP20 family protein,Ga0498909_049241,438,22,2.5060913340749104e-09,6.0,0,0.0,0.0
91436,3300048830 assembled Ga0498909_048104_16_501,,HSP20 family protein,Ga0498909_048104,486,152,1.56047078804126e-08,43.0,0,0.0,0.0
91800,3300048830 assembled Ga0498909_009450_179_550,,HSP20 family protein,Ga0498909_009450,372,456,6.11603873377461e-08,141.0,0,0.0,0.0
92855,3300048830 assembled Ga0498909_162279_3_302,,HSP20 family protein,Ga0498909_162279,300,23,3.8252066817379805e-09,11.5,0,0.0,0.0
93143,3300048830 assembled Ga0498909_050381_37_468,,HSP20 family protein,Ga0498909_050381,432,85,9.81710652016088e-09,25.0,0,0.0,0.0
93243,3300048830 assembled Ga0498909_028478_122_607,,HSP20 family protein,Ga0498909_028478,486,450,4.61981483301689e-08,56.0,0,0.0,0.0
93594,3300048830 assembled Ga0498909_067845_2_394,,HSP20 family protein,Ga0498909_067845,393,16,2.03130789604407e-09,6.0,0,0.0,0.0
94419,3300048830 assembled Ga0498909_103637_3_368,,HSP20 family protein,Ga0498909_103637,366,13,1.7721912638130302e-09,6.0,0,0.0,0.0
94682,3300048830 assembled Ga0498909_041781_306_527,,HSP20 family protein,Ga0498909_041781,222,64,1.43838559125282e-08,28.0,0,0.0,0.0
94689,3300048830 assembled Ga0498909_116431_2_352,,HSP20 family protein,Ga0498909_116431,351,14,1.99007408191497e-09,5.0,0,0.0,0.0
95546,3300048830 assembled Ga0498909_071867_56_427,,HSP20 family protein,Ga0498909_071867,372,12,1.6094838773091101e-09,3.0,0,0.0,0.0
95733,3300048830 assembled Ga0498909_034755_2_415,,HSP20 family protein,Ga0498909_034755,414,24,2.8924058084975303e-09,8.0,0,0.0,0.0
96263,3300048830 assembled Ga0498909_039473_272_544,,HSP20 family protein,Ga0498909_039473,273,39,7.12771431379748e-09,17.0,1,1.82761905481987e-10,0.0
96294,3300048830 assembled Ga0498909_150556_1_309,,HSP20 family protein,Ga0498909_150556,309,34,5.48995471418706e-09,12.0,2,3.22938512599239e-10,0.0
96753,3300048830 assembled Ga0498909_064609_2_403,,HSP20 family protein,Ga0498909_064609,402,131,1.62589901138117e-08,45.0,2,2.48228856699415e-10,0.0
97521,3300048830 assembled Ga0498909_049070_52_489,,HSP20 family protein,Ga0498909_049070,438,403,4.59070367105541e-08,136.0,6,6.83479454747704e-10,2.0
98750,3300048830 assembled Ga0498909_010260_93_602,,HSP20 family protein,Ga0498909_010260,510,3007,2.94178938413967e-07,857.0,7,6.848196105413261e-10,0.0
98965,3300048830 assembled Ga0498909_121573_13_345,,HSP20 family protein,Ga0498909_121573,333,24,3.5959639781320603e-09,8.0,0,0.0,0.0
99462,3300048830 assembled Ga0498909_009799_15_476,,HSP20 family protein,Ga0498909_009799,462,91,9.827606099326831e-09,25.0,0,0.0,0.0
99866,3300048830 assembled Ga0498909_080466_1_255,,HSP20 family protein,Ga0498909_080466,255,14,2.7392784421653104e-09,7.0,0,0.0,0.0
100216,3300048830 assembled Ga0498909_025718_167_607,,HSP20 family protein,Ga0498909_025718,441,54,6.109469411826411e-09,15.0,0,0.0,0.0
101719,3300048830 assembled Ga0498909_098049_1_375,,HSP20 family protein,Ga0498909_098049,375,58,7.716938697071411e-09,20.0,0,0.0,0.0
101778,3300048830 assembled Ga0498909_073727_2_421,,HSP20 family protein,Ga0498909_073727,420,40,4.751809542531651e-09,12.5,0,0.0,0.0
102372,3300048830 assembled Ga0498909_015609_257_715,,HSP20 family protein,Ga0498909_015609,459,924,1.00440209546061e-07,219.0,10,1.0870152548275e-09,2.0
103638,3300048830 assembled Ga0498909_066828_2_397,,HSP20 family protein,Ga0498909_066828,396,12,1.5119393998964402e-09,4.0,0,0.0,0.0
104467,3300048830 assembled Ga0498909_074899_6_323,,HSP20 family protein,Ga0498909_074899,318,12,1.88279246024839e-09,4.0,0,0.0,0.0
105338,3300048830 assembled Ga0498909_083632_1_345,,HSP20 family protein,Ga0498909_083632,345,22,3.1816463893472804e-09,8.0,0,0.0,0.0
106247,3300048830 assembled Ga0498909_028435_325_546,,HSP20 family protein,Ga0498909_028435,222,576,1.29454703212754e-07,72.0,0,0.0,0.0
106670,3300048830 assembled Ga0498909_036573_68_535,,HSP20 family protein,Ga0498909_036573,468,358,3.81667779281549e-08,96.0,0,0.0,0.0
107188,3300048830 assembled Ga0498909_097779_18_377,,HSP20 family protein,Ga0498909_097779,360,14,1.9403222298670903e-09,5.0,0,0.0,0.0
107226,3300048830 assembled Ga0498909_104594_2_334,,HSP20 family protein,Ga0498909_104594,333,15,2.24747748633254e-09,6.0,0,0.0,0.0
107629,3300048830 assembled Ga0498909_026335_120_560,,HSP20 family protein,Ga0498909_026335,441,81,9.16420411773962e-09,29.0,0,0.0,0.0
107803,3300048830 assembled Ga0498909_019934_399_719,,HSP20 family protein,Ga0498909_019934,321,34,5.2847227622548305e-09,11.0,2,3.10866044838519e-10,0.0
107937,3300048830 assembled Ga0498909_050510_85_492,,HSP20 family protein,Ga0498909_050510,408,146,1.78542255605417e-08,23.5,0,0.0,0.0
108272,3300048830 assembled Ga0498909_095173_2_379,,HSP20 family protein,Ga0498909_095173,378,14,1.8479259332067502e-09,5.0,0,0.0,0.0
110176,3300048830 assembled Ga0498909_022701_30_434,,HSP20 family protein,Ga0498909_022701,405,71,8.746849417178641e-09,19.0,0,0.0,0.0
111168,3300048830 assembled Ga0498909_128216_61_333,,HSP20 family protein,Ga0498909_128216,273,6,1.09657143289192e-09,3.0,0,0.0,0.0
111193,3300048830 assembled Ga0498909_120093_1_297,,HSP20 family protein,Ga0498909_120093,297,16,2.6878922664825504e-09,8.0,0,0.0,0.0
111509,3300048830 assembled Ga0498909_053054_22_468,,HSP20 family protein,Ga0498909_053054,447,81,9.04119466649479e-09,21.0,0,0.0,0.0
112037,3300048830 assembled Ga0498909_055646_2_427,,HSP20 family protein,Ga0498909_055646,426,99,1.15950845527269e-08,17.0,0,0.0,0.0
112202,3300048830 assembled Ga0498909_111702_4_348,,HSP20 family protein,Ga0498909_111702,345,36,5.206330455295551e-09,15.0,0,0.0,0.0
112733,3300048830 assembled Ga0498909_167226_8_202,,HSP20 family protein,Ga0498909_167226,195,1,2.55866667674781e-10,1.0,0,0.0,0.0
112748,3300048830 assembled Ga0498909_019174_158_640,,HSP20 family protein,Ga0498909_019174,483,3780,3.90474784147166e-07,1068.0,6,6.19801244678042e-10,2.0
112759,3300048830 assembled Ga0498909_008357_96_557,,HSP20 family protein,Ga0498909_008357,462,2335,2.52169892768441e-07,421.0,8,8.63965371369392e-10,0.0
114901,3300048830 assembled Ga0498909_024133_158_583,,HSP20 family protein,Ga0498909_024133,426,86,1.00724976922678e-08,24.0,0,0.0,0.0
114949,3300048830 assembled Ga0498909_006083_696_1139,,HSP20 family protein,Ga0498909_006083,444,69,7.753797327847261e-09,21.5,0,0.0,0.0
115058,3300048830 assembled Ga0498909_000225_3053_3496,,HSP20 family protein,Ga0498909_000225,444,3369,3.78587582572716e-07,1078.0,6,6.74243245899762e-10,2.0
115607,3300048830 assembled Ga0498909_046791_36_479,,HSP20 family protein,Ga0498909_046791,444,50,5.618693715831351e-09,16.0,0,0.0,0.0
115761,3300048830 assembled Ga0498909_072434_2_424,,HSP20 family protein,Ga0498909_072434,423,19,2.24110166367628e-09,7.0,0,0.0,0.0
116264,3300048830 assembled Ga0498909_005294_25_624,,HSP20 family protein,Ga0498909_005294,600,214,1.7795526736781e-08,49.0,0,0.0,0.0
116300,3300048830 assembled Ga0498909_009403_323_814,,HSP20 family protein,Ga0498909_009403,492,114,1.15608049235984e-08,27.0,11,1.1155162645577401e-09,3.0
116882,3300048830 assembled Ga0498909_039829_3_527,,HSP20 family protein,Ga0498909_039829,525,193,1.83419848341722e-08,17.0,0,0.0,0.0
116973,3300048830 assembled Ga0498909_070012_1_360,,HSP20 family protein,Ga0498909_070012,360,18,2.49470000982912e-09,7.0,0,0.0,0.0
117584,3300048830 assembled Ga0498909_000361_48_377,,HSP20 family protein,Ga0498909_000361,330,2215,3.3489457707706e-07,921.5,14,2.11671515985501e-09,4.0
117792,3300048830 assembled Ga0498909_050760_58_477,,HSP20 family protein,Ga0498909_050760,420,20,2.3759047712658303e-09,4.0,0,0.0,0.0
117815,3300048830 assembled Ga0498909_096653_2_349,,HSP20 family protein,Ga0498909_096653,348,73,1.04662701561796e-08,8.0,0,0.0,0.0
118103,3300048830 assembled Ga0498909_008389_3_305,,HSP20 family protein,Ga0498909_008389,303,27,4.44600001751724e-09,7.0,0,0.0,0.0
118211,3300048830 assembled Ga0498909_033422_95_523,,HSP20 family protein,Ga0498909_033422,429,2463,2.86454364764994e-07,808.0,2,2.32606061522528e-10,0.0
118858,3300048830 assembled Ga0498909_063151_10_444,,HSP20 family protein,Ga0498909_063151,435,94,1.07816919965029e-08,37.0,4,4.58795404106504e-10,0.0
118881,3300048830 assembled Ga0498909_005056_270_770,,HSP20 family protein,Ga0498909_005056,501,179,1.78263992718328e-08,32.0,2,1.99177645495339e-10,0.0
119810,3300048830 assembled Ga0498909_045764_27_461,,HSP20 family protein,Ga0498909_045764,435,35,4.01445978593191e-09,9.0,0,0.0,0.0
119840,3300048830 assembled Ga0498909_117005_61_345,,HSP20 family protein,Ga0498909_117005,285,10,1.7506666735642902e-09,4.0,0,0.0,0.0
120020,3300048830 assembled Ga0498909_007479_2_238,,HSP20 family protein,Ga0498909_007479,237,56,1.17892996245089e-08,9.0,0,0.0,0.0
120099,3300048830 assembled Ga0498909_042364_1_528,,HSP20 family protein,Ga0498909_042364,528,26,2.4569015248317102e-09,7.0,0,0.0,0.0
120185,3300048830 assembled Ga0498909_083723_61_399,,HSP20 family protein,Ga0498909_083723,339,1149,1.69109752878682e-07,488.0,0,0.0,0.0
120379,3300048830 assembled Ga0498909_036860_79_468,,HSP20 family protein,Ga0498909_036860,390,30,3.83800001512172e-09,8.0,0,0.0,0.0
120776,3300048830 assembled Ga0498909_035735_59_544,,HSP20 family protein,Ga0498909_035735,486,64,6.570403318068461e-09,11.0,0,0.0,0.0
121244,3300048830 assembled Ga0498909_006083_188_685,,HSP20 family protein,Ga0498909_006083,498,56,5.61057030323014e-09,13.0,0,0.0,0.0
121741,3300048830 assembled Ga0498909_042146_75_506,,HSP20 family protein,Ga0498909_042146,432,52,6.005759282921951e-09,13.0,0,0.0,0.0
122420,3300048830 assembled Ga0498909_003895_865_1359,,HSP20 family protein,Ga0498909_003895,495,2317,2.33544239304003e-07,739.0,6,6.047757599585741e-10,2.0
122510,3300048830 assembled Ga0498909_000497_160_579,,HSP20 family protein,Ga0498909_000497,420,7089,8.42139446175172e-07,1998.0,16,1.90072381701266e-09,3.0
122523,3300048830 assembled Ga0498909_142230_46_321,,HSP20 family protein,Ga0498909_142230,276,12,2.16930435637315e-09,5.0,0,0.0,0.0
123083,3300048830 assembled Ga0498909_072615_72_425,,HSP20 family protein,Ga0498909_072615,354,38,5.3558531284466904e-09,7.0,0,0.0,0.0
123252,3300048830 assembled Ga0498909_038276_1_312,,HSP20 family protein,Ga0498909_038276,312,120,1.91900000756086e-08,52.5,0,0.0,0.0
123413,3300048830 assembled Ga0498909_100244_2_358,,HSP20 family protein,Ga0498909_100244,357,8,1.1180728335368601e-09,3.0,0,0.0,0.0
123626,3300048830 assembled Ga0498909_106549_1_363,,HSP20 family protein,Ga0498909_106549,363,21,2.8864297634386503e-09,8.0,0,0.0,0.0
124125,3300048830 assembled Ga0498909_013756_135_818,,HSP20 family protein,Ga0498909_013756,684,759,5.53648335514708e-08,161.0,0,0.0,0.0
124160,3300048830 assembled Ga0498909_086839_3_326,,HSP20 family protein,Ga0498909_086839,324,62,9.547617321568231e-09,26.0,0,0.0,0.0
125370,3300048830 assembled Ga0498909_035304_62_487,,HSP20 family protein,Ga0498909_035304,426,107,1.25320610822402e-08,24.0,0,0.0,0.0
125582,3300048830 assembled Ga0498909_095172_2_379,,HSP20 family protein,Ga0498909_095172,378,10,1.31994709514768e-09,5.0,0,0.0,0.0
125634,3300048830 assembled Ga0498909_037611_73_501,,HSP20 family protein,Ga0498909_037611,429,55,6.396666691869531e-09,10.0,0,0.0,0.0
127324,3300048830 assembled Ga0498909_063081_1_402,,HSP20 family protein,Ga0498909_063081,402,12,1.48937314019649e-09,4.0,0,0.0,0.0
128014,3300048830 assembled Ga0498909_166718_2_247,,HSP20 family protein,Ga0498909_166718,246,72,1.46031220087558e-08,51.0,0,0.0,0.0
128609,3300048830 assembled Ga0498909_071376_45_428,,HSP20 family protein,Ga0498909_071376,384,80,1.0394583374288e-08,27.0,0,0.0,0.0
129094,3300048830 assembled Ga0498909_013523_22_480,,HSP20 family protein,Ga0498909_013523,459,173,1.88053639085158e-08,40.0,0,0.0,0.0
130751,3300048830 assembled Ga0498909_052176_2_439,,HSP20 family protein,Ga0498909_052176,438,164,1.86817717631039e-08,55.0,0,0.0,0.0
130904,3300048830 assembled Ga0498909_014363_282_794,,HSP20 family protein,Ga0498909_014363,513,26,2.5287407507039803e-09,7.0,0,0.0,0.0
131260,3300048830 assembled Ga0498909_051164_239_490,,HSP20 family protein,Ga0498909_051164,252,1033,2.04525802393133e-07,598.5,2,3.95984128544304e-10,0.0
131296,3300048830 assembled Ga0498909_108257_3_347,,HSP20 family protein,Ga0498909_108257,345,12,1.7354434850985202e-09,5.0,0,0.0,0.0
131448,3300048830 assembled Ga0498909_003298_190_675,,HSP20 family protein,Ga0498909_003298,486,19447,1.99647864572621e-06,5325.5,53,5.44111524777544e-09,10.0
132678,3300048830 assembled Ga0498909_058708_1_405,,HSP20 family protein,Ga0498909_058708,405,18,2.2175111198481e-09,5.0,2,2.46390124427567e-10,0.0
133911,3300048830 assembled Ga0498909_100777_2_358,,HSP20 family protein,Ga0498909_100777,357,6,8.38554625152645e-10,3.0,2,2.79518208384215e-10,0.0
134585,3300048830 assembled Ga0498909_011063_23_463,,HSP20 family protein,Ga0498909_011063,441,128,1.44817052724774e-08,39.0,2,2.2627664488246003e-10,1.0
134647,3300048830 assembled Ga0498909_073641_8_421,,HSP20 family protein,Ga0498909_073641,414,5,6.02584543436985e-10,2.0,0,0.0,0.0
134671,3300048830 assembled Ga0498909_070247_300_431,,HSP20 family protein,Ga0498909_070247,132,2,7.55969699948218e-10,2.0,2,7.55969699948218e-10,1.0
134877,3300048830 assembled Ga0498909_056929_46_468,,HSP20 family protein,Ga0498909_056929,423,90,1.06157447226771e-08,23.0,0,0.0,0.0
135163,3300048830 assembled Ga0498909_045710_2_103,,HSP20 family protein,Ga0498909_045710,102,5,2.4457843233618804e-09,4.0,0,0.0,0.0
135535,3300048830 assembled Ga0498909_035040_10_564,,HSP20 family protein,Ga0498909_035040,555,36,3.2363675803188604e-09,10.0,0,0.0,0.0
135686,3300048830 assembled Ga0498909_032217_2_301,,HSP20 family protein,Ga0498909_032217,300,30,4.98940001965824e-09,2.0,0,0.0,0.0
135829,3300048830 assembled Ga0498909_141524_3_161,,HSP20 family protein,Ga0498909_141524,159,4,1.25519497349893e-09,2.0,2,6.27597486749464e-10,2.0
136014,3300048830 assembled Ga0498909_098692_50_376,,HSP20 family protein,Ga0498909_098692,327,16,2.4412966457043402e-09,7.0,0,0.0,0.0
136690,3300048830 assembled Ga0498909_155121_14_310,,HSP20 family protein,Ga0498909_155121,297,16,2.6878922664825504e-09,9.0,0,0.0,0.0
136735,3300048830 assembled Ga0498909_089254_86_391,,HSP20 family protein,Ga0498909_089254,306,80,1.304418305793e-08,38.0,0,0.0,0.0
137316,3300048830 assembled Ga0498909_112070_2_148,,HSP20 family protein,Ga0498909_112070,147,18,6.109469411826411e-09,10.0,0,0.0,0.0
137486,3300048830 assembled Ga0498909_056908_3_440,,HSP20 family protein,Ga0498909_056908,438,46,5.24000915306573e-09,11.0,0,0.0,0.0
137487,3300048830 assembled Ga0498909_102691_176_370,,HSP20 family protein,Ga0498909_102691,195,41,1.0490533374666e-08,32.0,0,0.0,0.0
137627,3300048830 assembled Ga0498909_110026_52_360,,HSP20 family protein,Ga0498909_110026,309,10,1.6146925629961902e-09,3.0,0,0.0,0.0
137835,3300048830 assembled Ga0498909_121381_35_346,,HSP20 family protein,Ga0498909_121381,312,13,2.0789166748576e-09,6.0,0,0.0,0.0
137917,3300048830 assembled Ga0498909_016690_48_488,,HSP20 family protein,Ga0498909_016690,441,217,2.45510159697469e-08,53.0,2,2.2627664488246003e-10,0.0
138701,3300048830 assembled Ga0498909_037784_99_539,,HSP20 family protein,Ga0498909_037784,441,97,1.09744172767993e-08,30.0,0,0.0,0.0
138816,3300048830 assembled Ga0498909_134435_53_331,,HSP20 family protein,Ga0498909_134435,279,20,3.5766308384646902e-09,10.0,0,0.0,0.0
139146,3300048830 assembled Ga0498909_041224_98_526,,HSP20 family protein,Ga0498909_041224,429,617,7.17589699797e-08,161.0,2,2.32606061522528e-10,0.0
140153,3300048830 assembled Ga0498909_071945_16_426,,HSP20 family protein,Ga0498909_071945,411,18,2.18513869474083e-09,7.0,0,0.0,0.0
141165,3300048830 assembled Ga0498909_158703_7_306,,HSP20 family protein,Ga0498909_158703,300,6,9.97880003931647e-10,3.0,0,0.0,0.0
142031,3300048830 assembled Ga0498909_040030_23_463,,HSP20 family protein,Ga0498909_040030,441,75,8.485374183092241e-09,10.0,0,0.0,0.0
142045,3300048830 assembled Ga0498909_064909_3_425,,HSP20 family protein,Ga0498909_064909,423,26,3.06677069766227e-09,8.0,0,0.0,0.0
142572,3300048830 assembled Ga0498909_113509_34_342,,HSP20 family protein,Ga0498909_113509,309,7,1.13028479409734e-09,3.0,0,0.0,0.0
142961,3300048830 assembled Ga0498909_041436_65_508,,HSP20 family protein,Ga0498909_041436,444,22,2.47222523496579e-09,6.0,0,0.0,0.0
143589,3300048830 assembled Ga0498909_055035_1_474,,HSP20 family protein,Ga0498909_055035,474,112,1.17892996245089e-08,31.0,0,0.0,0.0
143851,3300048830 assembled Ga0498909_117505_3_176,,HSP20 family protein,Ga0498909_117505,174,4,1.14698851026626e-09,1.0,0,0.0,0.0
144117,3300048830 assembled Ga0498909_115545_3_353,,HSP20 family protein,Ga0498909_115545,351,22,3.1272592715806603e-09,8.0,0,0.0,0.0
144532,3300048830 assembled Ga0498909_008732_98_1003,,HSP20 family protein,Ga0498909_008732,906,2576,1.41861969653859e-07,335.5,6,3.30423842361473e-10,0.0
145577,3300048830 assembled Ga0498909_070105_201_431,,HSP20 family protein,Ga0498909_070105,231,4,8.63965371369392e-10,2.0,0,0.0,0.0
145672,3300048830 assembled Ga0498909_038094_2_406,,HSP20 family protein,Ga0498909_038094,405,60,7.391703732827021e-09,8.0,0,0.0,0.0
145899,3300048830 assembled Ga0498909_054048_2_478,,HSP20 family protein,Ga0498909_054048,477,20,2.09199162249821e-09,4.0,0,0.0,0.0
148692,3300048830 assembled Ga0498909_102611_10_369,,HSP20 family protein,Ga0498909_102611,360,12,1.66313333988608e-09,5.0,0,0.0,0.0
149135,3300048830 assembled Ga0498909_116330_82_351,,HSP20 family protein,Ga0498909_116330,270,12,2.2175111198481e-09,6.0,0,0.0,0.0
149957,3300048830 assembled Ga0498909_040584_25_456,,HSP20 family protein,Ga0498909_040584,432,66,7.62269447447786e-09,17.0,0,0.0,0.0
150237,3300048830 assembled Ga0498909_141472_66_323,,HSP20 family protein,Ga0498909_141472,258,28,5.41485273451281e-09,16.0,0,0.0,0.0
150340,3300048830 assembled Ga0498909_029424_27_509,,HSP20 family protein,Ga0498909_029424,483,230,2.37590477126583e-08,51.0,0,0.0,0.0
150488,3300048830 assembled Ga0498909_085508_1_393,,HSP20 family protein,Ga0498909_085508,393,55,6.982620892651481e-09,23.0,0,0.0,0.0
150752,3300048830 assembled Ga0498909_149285_2_316,,HSP20 family protein,Ga0498909_149285,315,15,2.3759047712658303e-09,5.0,0,0.0,0.0
151182,3300048830 assembled Ga0498909_095815_50_379,,HSP20 family protein,Ga0498909_095815,330,80,1.20955151991715e-08,27.0,0,0.0,0.0
152642,3300048830 assembled Ga0498909_020705_144_572,,HSP20 family protein,Ga0498909_020705,429,188,2.18649697831177e-08,55.0,0,0.0,0.0
152720,3300048830 assembled Ga0498909_112659_32_355,,HSP20 family protein,Ga0498909_112659,324,4,6.15975311068918e-10,1.0,0,0.0,0.0
153333,3300048830 assembled Ga0498909_043955_106_429,,HSP20 family protein,Ga0498909_043955,324,16,2.4639012442756704e-09,4.0,0,0.0,0.0
154064,3300048830 assembled Ga0498909_016541_114_611,,HSP20 family protein,Ga0498909_016541,498,444,4.44838074041819e-08,113.0,8,8.01510043318592e-10,0.0
154382,3300048830 assembled Ga0498909_032242_60_497,,HSP20 family protein,Ga0498909_032242,438,99,1.12774110033371e-08,29.5,0,0.0,0.0
154469,3300048830 assembled Ga0498909_088706_3_332,,HSP20 family protein,Ga0498909_088706,330,28,4.23343031971002e-09,13.0,0,0.0,0.0
155373,3300048830 assembled Ga0498909_096200_6_380,,HSP20 family protein,Ga0498909_096200,375,22,2.9271146781995e-09,7.0,0,0.0,0.0
155404,3300048830 assembled Ga0498909_144261_41_319,,HSP20 family protein,Ga0498909_144261,279,4,7.15326167692937e-10,2.0,0,0.0,0.0
155762,3300048830 assembled Ga0498909_155726_38_310,,HSP20 family protein,Ga0498909_155726,273,6,1.09657143289192e-09,3.0,0,0.0,0.0
155999,3300048830 assembled Ga0498909_034958_161_562,,HSP20 family protein,Ga0498909_034958,402,30,3.7234328504912203e-09,7.0,0,0.0,0.0
156656,3300048830 assembled Ga0498909_062090_22_432,,HSP20 family protein,Ga0498909_062090,411,21,2.54932847719764e-09,6.0,0,0.0,0.0
156778,3300048830 assembled Ga0498909_165701_1_162,,HSP20 family protein,Ga0498909_165701,162,27,8.315666699430391e-09,19.0,0,0.0,0.0
157160,3300048830 assembled Ga0498909_047594_3_422,,HSP20 family protein,Ga0498909_047594,420,40,4.751809542531651e-09,13.0,0,0.0,0.0
157495,3300048830 assembled Ga0498909_040537_60_539,,HSP20 family protein,Ga0498909_040537,480,32,3.32626667977216e-09,7.0,2,2.0789166748576e-10,0.0
157510,3300048830 assembled Ga0498909_106521_12_362,,HSP20 family protein,Ga0498909_106521,351,15,2.13222223062318e-09,7.0,0,0.0,0.0
158097,3300048830 assembled Ga0498909_083488_54_401,,HSP20 family protein,Ga0498909_083488,348,149,2.13626610037091e-08,64.0,0,0.0,0.0
158535,3300048830 assembled Ga0498909_103286_9_239,,HSP20 family protein,Ga0498909_103286,231,11,2.3759047712658303e-09,6.0,0,0.0,0.0
158605,3300048830 assembled Ga0498909_108240_2_343,,HSP20 family protein,Ga0498909_108240,342,16,2.3342222314190602e-09,6.0,0,0.0,0.0
158708,3300048830 assembled Ga0498909_114307_2_250,,HSP20 family protein,Ga0498909_114307,249,20,4.00755021659296e-09,10.0,0,0.0,0.0
159225,3300048830 assembled Ga0498909_085545_1_219,,HSP20 family protein,Ga0498909_085545,219,29,6.60696806256113e-09,18.0,0,0.0,0.0
159488,3300048830 assembled Ga0498909_005276_105_590,,HSP20 family protein,Ga0498909_005276,486,190,1.95058848505157e-08,50.0,0,0.0,0.0
160487,3300048830 assembled Ga0498909_018609_317_742,,HSP20 family protein,Ga0498909_018609,426,31,3.6307840518639702e-09,9.0,0,0.0,0.0
160558,3300048830 assembled Ga0498909_037332_88_504,,HSP20 family protein,Ga0498909_037332,417,247,2.95535205001339e-08,77.0,0,0.0,0.0
160831,3300048830 assembled Ga0498909_039870_40_465,,HSP20 family protein,Ga0498909_039870,426,23,2.69380752235069e-09,8.0,0,0.0,0.0
161002,3300048830 assembled Ga0498909_068061_3_437,,HSP20 family protein,Ga0498909_068061,435,12,1.37638621231951e-09,4.0,0,0.0,0.0
161406,3300048830 assembled Ga0498909_038664_2_448,,HSP20 family protein,Ga0498909_038664,447,19,2.12077405757285e-09,5.0,0,0.0,0.0
161695,3300048830 assembled Ga0498909_058086_5_427,,HSP20 family protein,Ga0498909_058086,423,599,7.06536787653731e-08,74.0,2,2.35905438281713e-10,0.0
162230,3300048830 assembled Ga0498909_038499_191_550,,HSP20 family protein,Ga0498909_038499,360,40,5.543777799620261e-09,15.0,0,0.0,0.0
162370,3300048830 assembled Ga0498909_124676_3_341,,HSP20 family protein,Ga0498909_124676,339,29,4.2682183059023306e-09,10.0,0,0.0,0.0
162567,3300048830 assembled Ga0498909_064049_2_433,,HSP20 family protein,Ga0498909_064049,432,38,4.388824091366041e-09,9.0,0,0.0,0.0
162724,3300048830 assembled Ga0498909_011009_35_889,,HSP20 family protein,Ga0498909_011009,855,270,1.57560000620786e-08,48.0,0,0.0,0.0
162920,3300048830 assembled Ga0498909_003019_1005_1487,,HSP20 family protein,Ga0498909_003019,483,20129,2.07932987568738e-06,5287.0,38,3.92540788296093e-09,8.0
