,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
560855,3300066319 assembled Ga0610651_144197_1_309,,elongation factor G,Ga0610651_144197,309,49,6.5629899148915405e-09,22.0,0,0.0,0.0
561696,3300066319 assembled Ga0610651_015341_2_733,,elongation factor G,Ga0610651_015341,732,191,1.07990716456726e-08,37.0,0,0.0,0.0
562280,3300066319 assembled Ga0610651_142471_3_311,,elongation factor G,Ga0610651_142471,309,7,9.37569987841649e-10,1.0,1,1.33938569691664e-10,0.0
563410,3300066319 assembled Ga0610651_004187_729_1142,,elongation factor G,Ga0610651_004187,414,125,1.2496080324494e-08,26.0,0,0.0,0.0
563842,3300066319 assembled Ga0610651_026009_2_604,,elongation factor G,Ga0610651_026009,603,102,7.00078912030161e-09,12.0,0,0.0,0.0
564063,3300066319 assembled Ga0610651_053107_2_460,,elongation factor G,Ga0610651_053107,459,35,3.15587283489182e-09,14.0,0,0.0,0.0
564891,3300066319 assembled Ga0610651_124402_3_329,,elongation factor G,Ga0610651_124402,327,19,2.4047502833631803e-09,8.0,0,0.0,0.0
565080,3300066319 assembled Ga0610651_003481_656_1216,,elongation factor G,Ga0610651_003481,561,158,1.16562368083537e-08,31.0,4,2.95094602743132e-10,1.0
565609,3300066319 assembled Ga0610651_024842_357_614,,elongation factor G,Ga0610651_024842,258,62,9.94571751222055e-09,29.0,0,0.0,0.0
566149,3300066319 assembled Ga0610651_125075_2_328,,elongation factor G,Ga0610651_125075,327,17,2.15161867458811e-09,8.0,0,0.0,0.0
567246,3300066319 assembled Ga0610651_026233_2_508,,elongation factor G,Ga0610651_026233,507,61,4.97950315605163e-09,11.0,0,0.0,0.0
567471,3300066319 assembled Ga0610651_036158_3_533,,elongation factor G,Ga0610651_036158,531,18,1.40294976388896e-09,4.0,0,0.0,0.0
568188,3300066319 assembled Ga0610651_118177_1_336,,elongation factor G,Ga0610651_118177,336,58,7.144187636946441e-09,21.0,0,0.0,0.0
568393,3300066319 assembled Ga0610651_095063_1_366,,elongation factor G,Ga0610651_095063,366,12,1.35695141097456e-09,4.0,0,0.0,0.0
569143,3300066319 assembled Ga0610651_016670_67_711,,elongation factor G,Ga0610651_016670,645,119,7.63574441260803e-09,23.0,6,3.84995516602086e-10,1.0
569266,3300066319 assembled Ga0610651_001711_1076_1537,,elongation factor G,Ga0610651_001711,462,122,1.0929039394451e-08,18.0,6,5.374937407107041e-10,2.0
569930,3300066319 assembled Ga0610651_037324_3_527,,elongation factor G,Ga0610651_037324,525,63,4.9664421641669e-09,11.0,0,0.0,0.0
570462,3300066319 assembled Ga0610651_100256_3_359,,elongation factor G,Ga0610651_100256,357,12,1.3911602700747601e-09,5.0,0,0.0,0.0
570478,3300066319 assembled Ga0610651_052118_1_465,,elongation factor G,Ga0610651_052118,465,10,8.900433985962201e-10,3.0,0,0.0,0.0
570737,3300066319 assembled Ga0610651_102807_1_354,,elongation factor G,Ga0610651_102807,354,86,1.00544733078709e-08,30.5,0,0.0,0.0
571017,3300066319 assembled Ga0610651_002634_1050_1334,,elongation factor G,Ga0610651_002634,285,125,1.81522008924229e-08,32.0,0,0.0,0.0
571036,3300066319 assembled Ga0610651_124447_2_328,,elongation factor G,Ga0610651_124447,327,16,2.02505287020057e-09,7.0,0,0.0,0.0
572901,3300066319 assembled Ga0610651_004351_485_1129,,elongation factor G,Ga0610651_004351,645,263,1.68756368110581e-08,36.0,9,5.77493274903128e-10,1.0
573131,3300066319 assembled Ga0610651_137420_2_316,,elongation factor G,Ga0610651_137420,315,19,2.49635981796749e-09,7.0,0,0.0,0.0
573288,3300066319 assembled Ga0610651_041945_422_505,,elongation factor G,Ga0610651_041945,84,10,4.92702595651479e-09,5.0,0,0.0,0.0
574120,3300066319 assembled Ga0610651_010600_1_552,,elongation factor G,Ga0610651_010600,552,257,1.92689558603698e-08,37.0,2,1.49952963893928e-10,0.0
574401,3300066319 assembled Ga0610651_138184_2_313,,elongation factor G,Ga0610651_138184,312,18,2.3877125789264e-09,8.0,0,0.0,0.0
575676,3300066319 assembled Ga0610651_136652_1_315,,elongation factor G,Ga0610651_136652,315,23,3.0219092533290704e-09,11.0,0,0.0,0.0
575867,3300066319 assembled Ga0610651_134419_62_316,,elongation factor G,Ga0610651_134419,255,82,1.33087665837152e-08,49.0,0,0.0,0.0
577290,3300066319 assembled Ga0610651_015068_450_737,,elongation factor G,Ga0610651_015068,288,22,3.1615083220969903e-09,10.0,0,0.0,0.0
577451,3300066319 assembled Ga0610651_076038_3_344,,transcription elongation factor GreA,Ga0610651_076038,342,22,2.6623227975553604e-09,7.0,0,0.0,0.0
578519,3300066319 assembled Ga0610651_041688_3_506,,elongation factor G,Ga0610651_041688,504,28,2.2992787797069e-09,6.0,0,0.0,0.0
579053,3300066319 assembled Ga0610651_082450_3_389,,elongation factor G,Ga0610651_082450,387,92,9.838774313164411e-09,38.0,0,0.0,0.0
580633,3300066319 assembled Ga0610651_049036_1_264,,elongation factor G,Ga0610651_049036,264,39,6.113991300584261e-09,13.0,0,0.0,0.0
581700,3300066319 assembled Ga0610651_079958_1_387,,elongation factor G,Ga0610651_079958,387,54,5.77493274903128e-09,13.0,0,0.0,0.0
581890,3300066319 assembled Ga0610651_019098_1_675,,elongation factor G,Ga0610651_019098,675,57,3.4949037451544905e-09,12.0,0,0.0,0.0
582722,3300066319 assembled Ga0610651_068961_1_417,,elongation factor G,Ga0610651_068961,417,91,9.031699379280341e-09,30.0,0,0.0,0.0
583697,3300066319 assembled Ga0610651_033503_3_551,,elongation factor G,Ga0610651_033503,549,37,2.7892890114477203e-09,9.0,0,0.0,0.0
584399,3300066319 assembled Ga0610651_098277_3_362,,transcription elongation factor GreA-like protein,Ga0610651_098277,360,6,6.897836339120701e-10,3.0,0,0.0,0.0
584459,3300066319 assembled Ga0610651_094815_3_368,,elongation factor G,Ga0610651_094815,366,14,1.5831099794703201e-09,5.0,0,0.0,0.0
585287,3300066319 assembled Ga0610651_095704_2_367,,elongation factor G,Ga0610651_095704,366,51,5.7670434966419e-09,14.0,0,0.0,0.0
585300,3300066319 assembled Ga0610651_100017_3_359,,elongation factor G,Ga0610651_100017,357,48,5.56464108029905e-09,14.0,0,0.0,0.0
585673,3300066319 assembled Ga0610651_040963_2_508,,elongation factor G,Ga0610651_040963,507,18,1.4693615870316301e-09,4.0,0,0.0,0.0
585695,3300066319 assembled Ga0610651_104913_3_353,,elongation factor G,Ga0610651_104913,351,96,1.13195263000955e-08,30.0,5,5.89558661463308e-10,1.0
585752,3300066319 assembled Ga0610651_036403_3_383,,transcription elongation factor GreA,Ga0610651_036403,381,20,2.17254687846321e-09,5.0,0,0.0,0.0
585803,3300066319 assembled Ga0610651_019813_3_401,,elongation factor G,Ga0610651_019813,399,76,7.883241530423661e-09,12.0,2,2.0745372448483302e-10,1.0
587292,3300066319 assembled Ga0610651_008055_3_917,,elongation factor G,Ga0610651_008055,915,137,6.196744776783841e-09,20.0,0,0.0,0.0
590561,3300066319 assembled Ga0610651_051882_1_186,,elongation factor G,Ga0610651_051882,186,20,4.4502169929811e-09,8.0,0,0.0,0.0
590670,3300066319 assembled Ga0610651_076621_3_314,,elongation factor G,Ga0610651_076621,312,52,6.8978363391207e-09,23.0,1,1.32650698829244e-10,0.0
591470,3300066319 assembled Ga0610651_021940_2_643,,elongation factor G,Ga0610651_021940,642,126,8.122685782515961e-09,29.0,5,3.22328800893491e-10,1.0
593074,3300066319 assembled Ga0610651_000320_1_1614,,elongation factor G,Ga0610651_000320,1614,2530,6.48755611077151e-08,62.0,15,3.84637714077363e-10,0.0
593082,3300066319 assembled Ga0610651_052367_2_463,,elongation factor G,Ga0610651_052367,462,12,1.0749874814214102e-09,3.0,0,0.0,0.0
593498,3300066319 assembled Ga0610651_006241_162_1001,,elongation factor G,Ga0610651_006241,840,146,7.193457896511591e-09,15.0,2,9.854051913029569e-11,0.0
594420,3300066319 assembled Ga0610651_045062_3_491,,elongation factor G,Ga0610651_045062,489,183,1.54883932522588e-08,63.0,0,0.0,0.0
595061,3300066319 assembled Ga0610651_147603_2_304,,elongation factor G,Ga0610651_147603,303,18,2.45863473473609e-09,8.0,0,0.0,0.0
595292,3300066319 assembled Ga0610651_005800_1_486,,elongation factor G,Ga0610651_005800,486,149,1.26886125250492e-08,16.0,0,0.0,0.0
595708,3300066319 assembled Ga0610651_018375_396_686,,elongation factor G,Ga0610651_018375,291,24,3.4133623121422e-09,8.0,0,0.0,0.0
596718,3300066319 assembled Ga0610651_006771_3_974,,elongation factor G,Ga0610651_006771,972,154,6.557202445830791e-09,22.0,4,1.70316946644956e-10,0.0
596820,3300066319 assembled Ga0610651_090805_2_373,,elongation factor G,Ga0610651_090805,372,30,3.3376627447358204e-09,12.0,0,0.0,0.0
597548,3300066319 assembled Ga0610651_152588_1_243,,elongation factor G,Ga0610651_152588,243,6,1.02190167986973e-09,3.0,0,0.0,0.0
597551,3300066319 assembled Ga0610651_050670_2_469,,elongation factor G,Ga0610651_050670,468,17,1.50337458673143e-09,4.0,0,0.0,0.0
597772,3300066319 assembled Ga0610651_001050_230_706,,transcription elongation factor GreA,Ga0610651_001050,477,44,3.817670426683151e-09,6.0,0,0.0,0.0
599176,3300066319 assembled Ga0610651_055187_3_455,,elongation factor G,Ga0610651_055187,453,12,1.0963448486019701e-09,3.0,0,0.0,0.0
599707,3300066319 assembled Ga0610651_058049_3_446,,elongation factor G,Ga0610651_058049,444,70,6.5249803207898505e-09,23.0,0,0.0,0.0
601928,3300066319 assembled Ga0610651_040905_220_510,,elongation factor G,Ga0610651_040905,291,67,9.52896978806365e-09,23.0,0,0.0,0.0
603596,3300066319 assembled Ga0610651_087288_1_174,,elongation factor G,Ga0610651_087288,174,92,2.18827911447967e-08,43.0,0,0.0,0.0
604973,3300066319 assembled Ga0610651_147647_2_304,,transcription elongation factor GreA-like protein,Ga0610651_147647,303,7,9.56135730175147e-10,3.0,0,0.0,0.0
605764,3300043246 assembled Ga0435283_108776_28_321,,transcription elongation factor GreA,Ga0435283_108776,294,2,9.68386443519442e-10,1.0,4,1.9367728870388803e-09,2.0
605964,3300043246 assembled Ga0435283_004211_650_1945,,elongation factor G,Ga0435283_004211,1296,30,3.2952038703092105e-09,3.0,27,2.9656834832782903e-09,3.0
606045,3300043246 assembled Ga0435283_059701_3_443,,elongation factor G,Ga0435283_059701,441,10,3.22795481173147e-09,4.0,1,3.2279548117314703e-10,0.0
606157,3300043246 assembled Ga0435283_111233_56_316,,elongation factor G,Ga0435283_111233,261,9,4.908717489564071e-09,5.0,0,0.0,0.0
606461,3300043246 assembled Ga0435283_064859_7_423,,elongation factor G,Ga0435283_064859,417,10,3.4137363836296903e-09,3.0,0,0.0,0.0
607906,3300043246 assembled Ga0435283_000666_14_430,,elongation factor G,Ga0435283_000666,417,3,1.0241209150889101e-09,1.0,9,3.0723627452667203e-09,2.0
609441,3300043246 assembled Ga0435283_093444_2_313,,elongation factor G,Ga0435283_093444,312,6,2.73755398456458e-09,2.0,2,9.125179948548581e-10,0.0
609848,3300043246 assembled Ga0435283_001427_2497_3051,,transcription elongation factor GreB,Ga0435283_001427,555,38,9.74667869099027e-09,5.0,20,5.12983088999488e-09,4.0
610841,3300043246 assembled Ga0435283_004267_1537_1956,,elongation factor G,Ga0435283_004267,420,33,1.11848634226496e-08,3.0,1,3.38935255231805e-10,0.0
612519,3300043246 assembled Ga0435283_021240_1_774,,elongation factor G,Ga0435283_021240,774,32,5.885387377668551e-09,5.0,4,7.35673422208568e-10,1.0
612986,3300043246 assembled Ga0435283_048146_3_488,,elongation factor G,Ga0435283_048146,486,2,5.85814021388304e-10,0.0,6,1.7574420641649102e-09,1.0
613210,3300043246 assembled Ga0435283_035551_89_586,,transcription elongation factor GreA-like protein,Ga0435283_035551,498,11,3.1443391148010802e-09,2.0,2,5.71698020872923e-10,1.0
613547,3300043246 assembled Ga0435283_059402_1_444,,elongation factor G,Ga0435283_059402,444,13,4.167987598120841e-09,2.0,3,9.618432918740402e-10,1.0
614116,3300043246 assembled Ga0435283_060374_2_334,,elongation factor G,Ga0435283_060374,333,8,3.4198872599965904e-09,3.0,4,1.70994362999829e-09,2.0
616807,3300043246 assembled Ga0435283_016134_635_898,,elongation factor G,Ga0435283_016134,264,3,1.6176455363336101e-09,2.0,6,3.23529107266723e-09,3.0
617456,3300043246 assembled Ga0435283_030917_9_632,,elongation factor G,Ga0435283_030917,624,12,2.73755398456458e-09,2.0,4,9.125179948548581e-10,1.0
617831,3300043246 assembled Ga0435283_006509_1329_1502,,elongation factor G,Ga0435283_006509,174,7,5.726837071158081e-09,0.0,4,3.2724783263760403e-09,3.0
618130,3300043246 assembled Ga0435283_106696_26_325,,elongation factor G,Ga0435283_106696,300,4,1.89803742929811e-09,2.0,0,0.0,0.0
618665,3300043246 assembled Ga0435283_098347_57_338,,elongation factor G,Ga0435283_098347,282,4,2.01918875457245e-09,2.0,2,1.00959437728623e-09,1.0
618916,3300043246 assembled Ga0435283_063345_2_430,,elongation factor G,Ga0435283_063345,429,6,1.9909483524106e-09,2.0,2,6.63649450803533e-10,1.0
620076,3300043246 assembled Ga0435283_087598_2_331,,elongation factor G,Ga0435283_087598,330,5,2.1568607151114803e-09,2.0,0,0.0,0.0
620157,3300043246 assembled Ga0435283_057554_25_453,,elongation factor G,Ga0435283_057554,429,9,2.9864225286159e-09,3.0,9,2.9864225286159e-09,4.0
620392,3300043246 assembled Ga0435283_062602_2_394,,elongation factor G,Ga0435283_062602,393,7,2.53554618417686e-09,3.0,2,7.244417669076741e-10,0.0
621688,3300043246 assembled Ga0435283_097384_3_308,,elongation factor G,Ga0435283_097384,306,8,3.7216420182315804e-09,4.0,4,1.8608210091157902e-09,2.0
622351,3300043246 assembled Ga0435283_016105_2_100,,elongation factor G,Ga0435283_016105,99,4,5.75162857363062e-09,3.0,2,2.87581428681531e-09,1.0
623466,3300043246 assembled Ga0435283_074531_2_394,,elongation factor G,Ga0435283_074531,393,14,5.07109236835372e-09,5.0,0,0.0,0.0
624351,3300043246 assembled Ga0435283_105036_104_328,,elongation factor G,Ga0435283_105036,225,13,8.224828860291791e-09,6.0,0,0.0,0.0
624471,3300043246 assembled Ga0435283_001555_3051_3524,,transcription elongation factor GreA,Ga0435283_001555,474,7,2.10225664637448e-09,1.0,15,4.50483567080247e-09,4.0
624664,3300043246 assembled Ga0435283_004031_1874_2032,,transcription elongation factor GreA,Ga0435283_004031,159,12,1.07436080903666e-08,4.0,0,0.0,0.0
625034,3300043246 assembled Ga0435283_012849_1_237,,elongation factor G,Ga0435283_012849,237,4,2.40257902442798e-09,3.0,1,6.00644756106995e-10,0.0
625561,3300043246 assembled Ga0435283_021209_666_776,,elongation factor G,Ga0435283_021209,111,8,1.02596617799898e-08,3.0,0,0.0,0.0
625630,3300043246 assembled Ga0435283_096014_1_342,,elongation factor G,Ga0435283_096014,342,10,4.16236278354848e-09,5.0,2,8.32472556709696e-10,0.0
626881,3300043246 assembled Ga0435283_057758_117_452,,transcription elongation factor GreA,Ga0435283_057758,336,8,3.3893525523180505e-09,1.0,1,4.23669069039756e-10,0.0
628513,3300043246 assembled Ga0435283_110085_36_317,,transcription elongation factor GreA,Ga0435283_110085,282,21,1.06007409615054e-08,10.0,0,0.0,0.0
628788,3300043246 assembled Ga0435283_085577_3_338,,elongation factor G,Ga0435283_085577,336,18,7.6260432427156e-09,8.0,1,4.23669069039756e-10,0.0
631940,3300043246 assembled Ga0435283_009346_2_1216,,elongation factor G,Ga0435283_009346,1215,52,6.092465822438361e-09,4.0,18,2.1089304769979e-09,2.0
631966,3300043246 assembled Ga0435283_004482_1_1809,,elongation factor G,Ga0435283_004482,1809,29,2.28205163555742e-09,2.0,45,3.5411146068994504e-09,3.0
632131,3300043246 assembled Ga0435283_057868_2_451,,elongation factor G,Ga0435283_057868,450,11,3.4797352870465302e-09,3.0,10,3.1633957154968403e-09,2.0
633233,3300043246 assembled Ga0435283_046389_346_510,,elongation factor G,Ga0435283_046389,165,3,2.5882328581337802e-09,2.0,2,1.72548857208919e-09,0.0
633282,3300043246 assembled Ga0435283_111129_17_142,,elongation factor G,Ga0435283_111129,126,5,5.6489209205300804e-09,3.0,0,0.0,0.0
633948,3300043246 assembled Ga0435283_055356_1_204,,elongation factor G,Ga0435283_055356,204,6,4.18684727051053e-09,4.0,0,0.0,0.0
634184,3300043246 assembled Ga0435283_058007_1_450,,elongation factor G,Ga0435283_058007,450,6,1.89803742929811e-09,2.0,5,1.5816978577484202e-09,2.0
635001,3300043246 assembled Ga0435283_027372_2_676,,elongation factor G,Ga0435283_027372,675,4,8.435721907991581e-10,1.0,10,2.1089304769979e-09,2.0
636056,3300043246 assembled Ga0435283_087965_5_361,,elongation factor G,Ga0435283_087965,357,5,1.9937367954812e-09,2.0,0,0.0,0.0
638099,3300043246 assembled Ga0435283_116919_9_308,,elongation factor G,Ga0435283_116919,300,2,9.49018714649053e-10,1.0,3,1.4235280719735802e-09,1.5
638377,3300043246 assembled Ga0435283_037353_42_572,,elongation factor G,Ga0435283_037353,531,2,5.36168765338448e-10,0.0,11,2.94892820936146e-09,2.0
638694,3300043246 assembled Ga0435283_015924_2_196,,elongation factor G,Ga0435283_015924,195,10,7.30014395883887e-09,7.0,0,0.0,0.0
641471,3300043246 assembled Ga0435283_082699_2_349,,elongation factor G,Ga0435283_082699,348,17,6.954016443549091e-09,6.0,1,4.09059790797006e-10,0.0
641569,3300043246 assembled Ga0435283_105447_2_325,,elongation factor G,Ga0435283_105447,324,24,1.05446523849895e-08,11.0,0,0.0,0.0
641623,3300043246 assembled Ga0435283_084697_1_366,,elongation factor G,Ga0435283_084697,366,6,2.33365257700587e-09,2.0,1,3.8894209616764503e-10,0.0
642280,3300043246 assembled Ga0435283_007808_57_1349,,elongation factor G,Ga0435283_007808,1293,24,2.64227948394168e-09,3.0,28,3.0826593979319604e-09,3.0
642829,3300043246 assembled Ga0435283_000051_19995_20120,,transcription elongation factor GreA,Ga0435283_000051,126,4,4.519136736424061e-09,3.0,7,7.90848928874211e-09,7.0
646747,3300043246 assembled Ga0435283_012478_1_1035,,elongation factor G,Ga0435283_012478,1035,24,3.30093465964888e-09,2.0,12,1.65046732982444e-09,2.0
647381,3300043246 assembled Ga0435283_018702_646_831,,elongation factor G,Ga0435283_018702,186,5,3.82668836552037e-09,3.0,0,0.0,0.0
647485,3300043246 assembled Ga0435283_053145_2_208,,elongation factor G,Ga0435283_053145,207,6,4.1261683245611e-09,3.0,0,0.0,0.0
648021,3300043246 assembled Ga0435283_048391_29_499,,transcription elongation factor GreA,Ga0435283_048391,471,10,3.02235259442374e-09,3.0,2,6.04470518884747e-10,0.0
648659,3300043246 assembled Ga0435283_054718_1_465,,elongation factor G,Ga0435283_054718,465,13,3.9797559001411905e-09,4.0,0,0.0,0.0
649131,3300043246 assembled Ga0435283_073283_2_397,,elongation factor G,Ga0435283_073283,396,8,2.87581428681531e-09,3.0,4,1.4379071434076602e-09,2.0
650369,3300043246 assembled Ga0435283_087098_103_363,,transcription elongation factor GreA,Ga0435283_087098,261,4,2.18165221758403e-09,2.0,4,2.18165221758403e-09,1.0
650426,3300043246 assembled Ga0435283_041017_1_540,,elongation factor G,Ga0435283_041017,540,4,1.0544652384989502e-09,1.0,5,1.31808154812368e-09,1.0
651098,3300043246 assembled Ga0435283_062431_193_432,,elongation factor G,Ga0435283_062431,240,26,1.54215541130471e-08,7.0,0,0.0,0.0
652153,3300043246 assembled Ga0435283_121637_2_301,,elongation factor G,Ga0435283_121637,300,4,1.89803742929811e-09,2.0,0,0.0,0.0
653308,3300043246 assembled Ga0435283_032111_8_607,,elongation factor G,Ga0435283_032111,600,12,2.8470561439471604e-09,3.0,4,9.49018714649053e-10,1.0
653622,3300043246 assembled Ga0435283_077119_24_386,,elongation factor G,Ga0435283_077119,363,14,5.490190911192871e-09,6.0,1,3.92156493656633e-10,0.0
654053,3300043246 assembled Ga0435283_053523_2_472,,elongation factor G,Ga0435283_053523,471,8,2.4178820755389902e-09,2.0,12,3.62682311330848e-09,4.0
654216,3300043246 assembled Ga0435283_010077_746_1168,,elongation factor G,Ga0435283_010077,423,10,3.36531459095409e-09,3.0,2,6.73062918190818e-10,0.0
655165,3300043246 assembled Ga0435283_046740_2_508,,elongation factor G,Ga0435283_046740,507,13,3.65007197941943e-09,4.0,3,8.42324302942946e-10,0.0
655391,3300043246 assembled Ga0435283_024018_390_725,,elongation factor G,Ga0435283_024018,336,2,8.47338138079511e-10,0.0,9,3.8130216213578e-09,2.0
656553,3300043246 assembled Ga0435283_025134_60_707,,elongation factor G,Ga0435283_025134,648,52,1.14233734170719e-08,6.5,1,2.19680258020614e-10,0.0
656614,3300043246 assembled Ga0435283_026982_1_681,,elongation factor G,Ga0435283_026982,681,16,3.3445593467808e-09,3.0,4,8.361398366952011e-10,0.0
656695,3300043246 assembled Ga0435283_104605_2_328,,elongation factor G,Ga0435283_104605,327,7,3.04730779933182e-09,3.0,2,8.706593712376631e-10,1.0
656788,3300043246 assembled Ga0435283_000285_4053_6131,,elongation factor G,Ga0435283_000285,2079,157,1.07500676911906e-08,10.0,24,1.6433224496087502e-09,1.0
656978,3300043246 assembled Ga0435283_004605_2_1801,,elongation factor G,Ga0435283_004605,1800,51,4.03332953725847e-09,4.0,10,7.90848928874211e-10,1.0
657087,3300043246 assembled Ga0435283_023846_1_726,,elongation factor G,Ga0435283_023846,726,38,7.45097337947604e-09,7.0,0,0.0,0.0
657368,3300043246 assembled Ga0435283_035428_6_587,,elongation factor G,Ga0435283_035428,582,10,2.44592452229137e-09,3.0,3,7.33777356687412e-10,1.0
658542,3300043246 assembled Ga0435283_061015_2_439,,elongation factor G,Ga0435283_061015,438,15,4.87509613689582e-09,5.0,0,0.0,0.0
659095,3300043246 assembled Ga0435283_092558_1_210,,elongation factor G,Ga0435283_092558,210,5,3.3893525523180505e-09,2.0,1,6.77870510463609e-10,1.0
659563,3300043246 assembled Ga0435283_006985_2_1438,,elongation factor G,Ga0435283_006985,1437,26,2.5756249040579704e-09,3.0,19,1.88218742988852e-09,2.0
660029,3300043246 assembled Ga0435283_052176_3_479,,elongation factor G,Ga0435283_052176,477,15,4.4765033709861e-09,4.0,1,2.9843355806574005e-10,0.0
660701,3300043246 assembled Ga0435283_067354_2_406,,elongation factor G,Ga0435283_067354,405,12,4.217860953995791e-09,4.0,3,1.0544652384989502e-09,1.0
661051,3300043246 assembled Ga0435283_004907_1_1770,,elongation factor G,Ga0435283_004907,1770,70,5.6297720360537e-09,3.0,21,1.68893161081611e-09,1.0
662132,3300043246 assembled Ga0435283_115453_48_308,,elongation factor G,Ga0435283_115453,261,6,3.2724783263760403e-09,3.0,0,0.0,0.0
663012,3300043246 assembled Ga0435283_008551_3_347,,transcription elongation factor GreA,Ga0435283_008551,345,21,8.66495348157831e-09,8.0,0,0.0,0.0
663837,3300043246 assembled Ga0435283_004393_843_1319,,transcription elongation factor GreA,Ga0435283_004393,477,13,3.87963625485462e-09,3.0,17,5.07337048711758e-09,4.0
664710,3300043246 assembled Ga0435283_069119_1_372,,elongation factor G,Ga0435283_069119,372,3,1.14800650965611e-09,1.0,2,7.65337673104075e-10,1.0
665546,3300043246 assembled Ga0435283_005500_2_1675,,elongation factor G,Ga0435283_005500,1674,61,5.1872886732609505e-09,5.0,38,3.2314257308838703e-09,4.0
666046,3300043246 assembled Ga0435283_121447_2_301,,elongation factor G,Ga0435283_121447,300,4,1.89803742929811e-09,2.0,4,1.89803742929811e-09,2.0
667386,3300043246 assembled Ga0435283_109656_2_319,,elongation factor G,Ga0435283_109656,318,4,1.7906013483944402e-09,2.0,2,8.953006741972201e-10,1.0
667505,3300043246 assembled Ga0435283_060490_52_441,,transcription elongation factor GreA-like protein,Ga0435283_060490,390,6,2.1900431876516603e-09,2.0,4,1.4600287917677701e-09,0.0
667707,3300043246 assembled Ga0435283_000224_6039_6503,,transcription elongation factor GreA,Ga0435283_000224,465,21,6.42883645407423e-09,5.0,9,2.7552156231746702e-09,2.0
667817,3300043246 assembled Ga0435283_016662_1_885,,elongation factor G,Ga0435283_016662,885,52,8.36423273927979e-09,8.0,0,0.0,0.0
668233,3300043246 assembled Ga0435283_030317_24_641,,elongation factor G,Ga0435283_030317,618,6,1.3820660892947401e-09,0.0,9,2.0730991339421102e-09,2.0
669738,3300043246 assembled Ga0435283_071735_3_401,,elongation factor G,Ga0435283_071735,399,10,3.5677395287558402e-09,4.0,2,7.13547905751168e-10,0.0
670258,3300043246 assembled Ga0435283_018598_253_834,,elongation factor G,Ga0435283_018598,582,5,1.22296226114569e-09,1.0,8,1.9567396178331e-09,2.0
670299,3300043246 assembled Ga0435283_046407_2_508,,elongation factor G,Ga0435283_046407,507,5,1.40387383823824e-09,2.0,2,5.61549535295298e-10,0.0
672002,3300043246 assembled Ga0435283_047928_257_499,,elongation factor G,Ga0435283_047928,243,23,1.3473722491931e-08,3.0,0,0.0,0.0
672206,3300043246 assembled Ga0435283_088759_15_359,,elongation factor G,Ga0435283_088759,345,7,2.88831782719277e-09,2.0,0,0.0,0.0
672901,3300043246 assembled Ga0435283_057396_2_439,,transcription elongation factor GreA,Ga0435283_057396,438,6,1.9500384547583304e-09,2.0,2,6.50012818252776e-10,1.0
672916,3300043246 assembled Ga0435283_111851_3_314,,elongation factor G,Ga0435283_111851,312,4,1.82503598970972e-09,2.0,0,0.0,0.0
673846,3300043246 assembled Ga0435283_097977_2_259,,elongation factor G,Ga0435283_097977,258,11,6.06930573322069e-09,8.0,0,0.0,0.0
673968,3300043246 assembled Ga0435283_065974_39_419,,elongation factor G,Ga0435283_065974,381,22,8.219847134755581e-09,7.0,1,3.73629415216163e-10,0.0
674259,3300043246 assembled Ga0435283_094114_3_266,,transcription elongation factor GreA,Ga0435283_094114,264,6,3.23529107266723e-09,3.0,4,2.1568607151114803e-09,2.0
674633,3300043246 assembled Ga0435283_016730_93_881,,elongation factor G,Ga0435283_016730,789,8,1.4433744709491302e-09,1.0,19,3.42801436850418e-09,3.0
675360,3300043246 assembled Ga0435283_091884_3_287,,elongation factor G,Ga0435283_091884,285,4,1.99793413610327e-09,2.0,4,1.99793413610327e-09,2.0
676591,3300043246 assembled Ga0435283_051822_8_478,,elongation factor G,Ga0435283_051822,471,12,3.62682311330848e-09,3.0,11,3.3245878538661104e-09,3.0
676684,3300043246 assembled Ga0435283_116543_3_308,,transcription elongation factor GreA,Ga0435283_116543,306,4,1.8608210091157902e-09,2.0,0,0.0,0.0
677550,3300043246 assembled Ga0435283_011251_3_1097,,elongation factor G,Ga0435283_011251,1095,60,7.80015381903331e-09,5.0,2,2.6000512730111003e-10,0.0
680276,3300043246 assembled Ga0435283_090482_21_353,,elongation factor G,Ga0435283_090482,333,9,3.847373167496161e-09,4.0,2,8.54971814999147e-10,1.0
681055,3300043246 assembled Ga0435283_091279_3_353,,elongation factor G,Ga0435283_091279,351,8,3.2445084261506102e-09,3.0,7,2.8389448728817803e-09,3.0
681945,3300043246 assembled Ga0435283_021121_229_777,,elongation factor G,Ga0435283_021121,549,22,5.704484077125451e-09,5.0,3,7.77884192335289e-10,1.0
682404,3300043246 assembled Ga0435283_048679_2_214,,elongation factor G,Ga0435283_048679,213,1,6.68323038485248e-10,1.0,3,2.0049691154557503e-09,2.0
682922,3300043246 assembled Ga0435283_009946_692_1165,,transcription elongation factor GreA,Ga0435283_009946,474,15,4.50483567080247e-09,3.0,0,0.0,0.0
682938,3300043246 assembled Ga0435283_101962_2_331,,elongation factor G,Ga0435283_101962,330,2,8.627442860445931e-10,1.0,3,1.2941164290668901e-09,1.0
